"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/23/2015","AQS","060731002","1","1.5","ppm","17","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/24/2015","AQS","060731002","1","1","ppm","11","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/25/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/26/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/27/2015","AQS","060731002","1","1.1","ppm","13","Escondido","18","75.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/28/2015","AQS","060731002","1","1.1","ppm","13","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/29/2015","AQS","060731002","1","1.3","ppm","15","Escondido","15","63.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/30/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/31/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/01/2015","AQS","060731002","1","1","ppm","11","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/02/2015","AQS","060731002","1","1.3","ppm","15","Escondido","18","75.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/03/2015","AQS","060731002","1","1.1","ppm","13","Escondido","16","67.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/04/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/05/2015","AQS","060731002","1","0.9","ppm","10","Escondido","16","67.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/06/2015","AQS","060731002","1","1.2","ppm","14","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/07/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/08/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/09/2015","AQS","060731002","1","0.8","ppm","9","Escondido","12","50.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/10/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/11/2015","AQS","060731002","1","1.3","ppm","15","Escondido","16","67.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/12/2015","AQS","060731002","1","0.3","ppm","3","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/13/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/14/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/15/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/16/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/17/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/18/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/19/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/20/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/21/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/22/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/23/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/24/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/25/2015","AQS","060731002","1","0.8","ppm","9","Escondido","16","67.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/26/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/27/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"02/28/2015","AQS","060731002","1","0.3","ppm","3","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/01/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/02/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/03/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/04/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/05/2015","AQS","060731002","1","1","ppm","11","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/06/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/07/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/08/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/09/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/10/2015","AQS","060731002","1","1","ppm","11","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/11/2015","AQS","060731002","1","1","ppm","11","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/12/2015","AQS","060731002","1","0.7","ppm","8","Escondido","20","83.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/13/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/14/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/15/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/16/2015","AQS","060731002","1","1","ppm","11","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/17/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/18/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/19/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/20/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/21/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/22/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/23/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/24/2015","AQS","060731002","1","0.5","ppm","6","Escondido","21","88.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/25/2015","AQS","060731002","1","0.7","ppm","8","Escondido","16","67.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/26/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/27/2015","AQS","060731002","1","0.9","ppm","10","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/28/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/29/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/30/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"03/31/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/01/2015","AQS","060731002","1","0.3","ppm","3","Escondido","18","75.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/02/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/03/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/04/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/05/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/06/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/07/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/08/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/09/2015","AQS","060731002","1","0.5","ppm","6","Escondido","21","88.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/10/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/11/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/12/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/13/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/14/2015","AQS","060731002","1","0.3","ppm","3","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/15/2015","AQS","060731002","1","0.5","ppm","6","Escondido","11","46.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/16/2015","AQS","060731002","1","0.4","ppm","5","Escondido","6","25.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/17/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/18/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/19/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/20/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/21/2015","AQS","060731002","1","0.3","ppm","3","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/22/2015","AQS","060731002","1","0.4","ppm","5","Escondido","20","83.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/23/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/24/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/25/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/26/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/27/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/28/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/29/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"04/30/2015","AQS","060731002","1","0.7","ppm","8","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/01/2015","AQS","060731002","1","0.8","ppm","9","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/02/2015","AQS","060731002","1","0.6","ppm","7","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/03/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/04/2015","AQS","060731002","1","0.4","ppm","5","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/05/2015","AQS","060731002","1","0.3","ppm","3","Escondido","22","92.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/06/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/07/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/08/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/09/2015","AQS","060731002","1","0.3","ppm","3","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/10/2015","AQS","060731002","1","0.3","ppm","3","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/11/2015","AQS","060731002","1","0.5","ppm","6","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/12/2015","AQS","060731002","1","0.3","ppm","3","Escondido","21","88.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/13/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/14/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/15/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/16/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/17/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/18/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/19/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/20/2015","AQS","060731002","1","0.2","ppm","2","Escondido","24","100.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"05/21/2015","AQS","060731002","1","0.1","ppm","1","Escondido","15","63.0000","42101","Carbon monoxide","054","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
