"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/30/2015","AQS","060710026","1","1.9","ppm","22","Ontario Near Road (Etiwanda)","17","71.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/31/2015","AQS","060710026","1","2","ppm","23","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/01/2015","AQS","060710026","1","1.9","ppm","22","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/02/2015","AQS","060710026","1","2.4","ppm","27","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/03/2015","AQS","060710026","1","2.4","ppm","27","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/04/2015","AQS","060710026","1","2.6","ppm","30","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/05/2015","AQS","060710026","1","2.6","ppm","30","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/06/2015","AQS","060710026","1","1.3","ppm","15","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/07/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/08/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/09/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/10/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/11/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/12/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/13/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/14/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/15/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/16/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/17/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/18/2015","AQS","060710026","1","1.3","ppm","15","Ontario Near Road (Etiwanda)","14","58.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/19/2015","AQS","060710026","1","1.5","ppm","17","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/20/2015","AQS","060710026","1","1.2","ppm","14","Ontario Near Road (Etiwanda)","17","71.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/21/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/22/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/23/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/24/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/25/2015","AQS","060710026","1","1.3","ppm","15","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/26/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/27/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/28/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/01/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/02/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/03/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/04/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/05/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","15","63.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/06/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","18","75.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/07/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/08/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/09/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/10/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/11/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/12/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/13/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/14/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/15/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/16/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/17/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/18/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/19/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/20/2015","AQS","060710026","1","1.3","ppm","15","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/21/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/22/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/23/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/24/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/25/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/26/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/27/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/28/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/29/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/30/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/31/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/01/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/02/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/03/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/04/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/05/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/06/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","20","83.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/07/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","20","83.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/08/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/09/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/10/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/11/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/12/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/13/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/14/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","14","58.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/15/2015","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/16/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/17/2015","AQS","060710026","1","1.1","ppm","13","Ontario Near Road (Etiwanda)","20","83.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/18/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/19/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/20/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/21/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/22/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/23/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/24/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/25/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/26/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/27/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/28/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/29/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/30/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/01/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/02/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/03/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/04/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","20","83.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/05/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","20","83.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/06/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/07/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/08/2015","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/09/2015","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/10/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/11/2015","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/12/2015","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","15","63.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/13/2015","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/14/2015","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/15/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","17","71.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/16/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/17/2015","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/18/2015","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/19/2015","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/20/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/21/2015","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/22/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/23/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/24/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/25/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/26/2015","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"05/27/2015","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","054","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
